"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"408","2017-02-17 18:29:24","2017-02-17 18:36:12","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","772","Subscriber","1990","1"
"429","2017-02-17 18:30:17","2017-02-17 18:37:27","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","881","Subscriber","1990","1"
"217","2017-02-17 18:31:48","2017-02-17 18:35:25","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","706","Subscriber","1990","1"
"240","2017-02-17 18:31:53","2017-02-17 18:35:53","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1270","Subscriber","1990","2"
"538","2017-02-17 18:33:51","2017-02-17 18:42:49","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1096","Subscriber","1989","2"
"454","2017-02-17 18:34:10","2017-02-17 18:41:45","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","739","Subscriber","1983","2"
"369","2017-02-17 18:34:51","2017-02-17 18:41:00","179","MIT Vassar St","42.355601213279265","-71.10394477844238","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","862","Subscriber","1986","1"
"374","2017-02-17 18:36:03","2017-02-17 18:42:18","189","Kendall T","42.362427842912396","-71.08495473861694","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","702","Subscriber","1994","1"
"506","2017-02-17 18:41:22","2017-02-17 18:49:49","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1287","Subscriber","1990","1"
"783","2017-02-17 18:41:54","2017-02-17 18:54:57","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","799","Subscriber","1986","1"
"244","2017-02-17 18:42:10","2017-02-17 18:46:15","177","University Park","42.36264779118595","-71.10006093978882","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","774","Subscriber","1993","1"
"97","2017-02-17 18:44:27","2017-02-17 18:46:05","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","1541","Subscriber","1978","1"
"2118","2017-02-17 18:45:10","2017-02-17 19:20:29","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","803","Subscriber","1997","0"
"592","2017-02-17 18:45:45","2017-02-17 18:55:37","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","650","Subscriber","1961","2"
"124","2017-02-17 18:46:11","2017-02-17 18:48:15","143","EF - North Point Park","42.369885","-71.069957","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","753","Subscriber","1971","1"
"526","2017-02-17 18:46:26","2017-02-17 18:55:12","179","MIT Vassar St","42.355601213279265","-71.10394477844238","117","Binney St / Sixth St","42.366095","-71.086388","637","Subscriber","1992","1"
"325","2017-02-17 18:46:45","2017-02-17 18:52:10","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","761","Subscriber","1986","1"
"355","2017-02-17 18:47:08","2017-02-17 18:53:03","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","709","Subscriber","1997","1"
"380","2017-02-17 18:47:31","2017-02-17 18:53:51","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","891","Subscriber","1992","1"
"258","2017-02-17 18:49:02","2017-02-17 18:53:21","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1324","Subscriber","1990","1"
"448","2017-02-17 18:50:09","2017-02-17 18:57:37","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","957","Subscriber","1984","2"
"234","2017-02-17 18:52:20","2017-02-17 18:56:14","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","1104","Subscriber","1970","1"
"377","2017-02-17 18:52:50","2017-02-17 18:59:07","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1098","Subscriber","1988","1"
"294","2017-02-17 18:57:04","2017-02-17 19:01:58","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1070","Subscriber","1979","1"
"362","2017-02-17 18:57:20","2017-02-17 19:03:22","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","184","Sidney Research Campus/ Erie Street at Waverly","42.35775309465199","-71.10393404960632","764","Subscriber","1982","1"
"203","2017-02-17 18:59:23","2017-02-17 19:02:47","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","672","Subscriber","1996","1"
"438","2017-02-17 18:59:24","2017-02-17 19:06:43","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","881","Subscriber","1990","1"
"267","2017-02-17 19:00:11","2017-02-17 19:04:39","117","Binney St / Sixth St","42.366095","-71.086388","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","637","Subscriber","1967","1"
"345","2017-02-17 19:00:49","2017-02-17 19:06:35","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","865","Subscriber","1980","1"
"354","2017-02-17 19:01:48","2017-02-17 19:07:42","180","Mt Auburn","42.37478628706384","-71.13320231437683","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","1113","Subscriber","1988","1"
"494","2017-02-17 19:01:57","2017-02-17 19:10:11","184","Sidney Research Campus/ Erie Street at Waverly","42.35775309465199","-71.10393404960632","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","641","Subscriber","1986","1"
"597","2017-02-17 19:02:07","2017-02-17 19:12:05","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1111","Subscriber","1990","2"
"887","2017-02-17 19:05:25","2017-02-17 19:20:12","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1564","Subscriber","1985","1"
"424","2017-02-17 19:09:45","2017-02-17 19:16:49","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","734","Subscriber","1994","1"
"286","2017-02-17 19:10:03","2017-02-17 19:14:49","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","177","University Park","42.36264779118595","-71.10006093978882","1305","Subscriber","1993","2"
"437","2017-02-17 19:10:36","2017-02-17 19:17:54","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1536","Subscriber","1962","1"
"260","2017-02-17 19:14:11","2017-02-17 19:18:32","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","786","Subscriber","1988","1"
"358","2017-02-17 19:15:47","2017-02-17 19:21:46","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","648","Subscriber","1990","2"
"303","2017-02-17 19:16:25","2017-02-17 19:21:28","70","Harvard Kennedy School at Bennett St / Eliot St","42.37199165408676","-71.12226963043213","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1562","Subscriber","1966","1"
"265","2017-02-17 19:16:59","2017-02-17 19:21:25","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","184","Sidney Research Campus/ Erie Street at Waverly","42.35775309465199","-71.10393404960632","1634","Subscriber","1988","1"
"1157","2017-02-17 19:19:10","2017-02-17 19:38:27","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1139","Subscriber","1988","1"
"566","2017-02-17 19:19:36","2017-02-17 19:29:02","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","139","Dana Park","42.361780439606044","-71.10809952020645","672","Subscriber","1967","1"
"1117","2017-02-17 19:19:54","2017-02-17 19:38:32","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1113","Subscriber","1989","2"
"171","2017-02-17 19:21:24","2017-02-17 19:24:15","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","883","Subscriber","1979","1"
"505","2017-02-17 19:23:15","2017-02-17 19:31:40","115","Porter Square Station","42.387995","-71.119084","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","1567","Subscriber","1989","1"
"864","2017-02-17 19:23:44","2017-02-17 19:38:08","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1106","Subscriber","1986","1"
"459","2017-02-17 19:34:05","2017-02-17 19:41:44","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","735","Subscriber","1991","2"
"258","2017-02-17 19:35:04","2017-02-17 19:39:23","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1339","Subscriber","1996","1"
"359","2017-02-17 19:36:09","2017-02-17 19:42:08","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1074","Subscriber","1993","2"
"927","2017-02-17 19:36:34","2017-02-17 19:52:02","189","Kendall T","42.362427842912396","-71.08495473861694","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1041","Subscriber","1994","2"
"460","2017-02-17 19:36:42","2017-02-17 19:44:22","179","MIT Vassar St","42.355601213279265","-71.10394477844238","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","707","Subscriber","1984","1"
"597","2017-02-17 19:37:17","2017-02-17 19:47:15","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","782","Customer",\N,"0"
"463","2017-02-17 19:38:38","2017-02-17 19:46:22","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","139","Dana Park","42.361780439606044","-71.10809952020645","709","Subscriber","1989","2"
"300","2017-02-17 19:38:57","2017-02-17 19:43:58","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","70","Harvard Kennedy School at Bennett St / Eliot St","42.37199165408676","-71.12226963043213","1465","Subscriber","1986","2"
"675","2017-02-17 19:39:57","2017-02-17 19:51:13","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","1529","Subscriber","1996","1"
"328","2017-02-17 19:40:03","2017-02-17 19:45:31","179","MIT Vassar St","42.355601213279265","-71.10394477844238","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1280","Subscriber","1994","2"
"290","2017-02-17 19:42:14","2017-02-17 19:47:05","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","179","MIT Vassar St","42.355601213279265","-71.10394477844238","799","Subscriber","1994","2"
"481","2017-02-17 19:44:06","2017-02-17 19:52:08","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1652","Subscriber","1990","1"
"658","2017-02-17 19:49:45","2017-02-17 20:00:43","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1267","Subscriber","1986","1"
"685","2017-02-17 19:51:48","2017-02-17 20:03:13","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","881","Subscriber","1990","2"
"483","2017-02-17 19:53:33","2017-02-17 20:01:36","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1089","Subscriber","1996","1"
"387","2017-02-17 19:54:10","2017-02-17 20:00:37","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","179","MIT Vassar St","42.355601213279265","-71.10394477844238","707","Subscriber","1984","1"
"554","2017-02-17 19:54:38","2017-02-17 20:03:53","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1074","Subscriber","1993","2"
"579","2017-02-17 19:55:02","2017-02-17 20:04:42","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","139","Dana Park","42.361780439606044","-71.10809952020645","786","Subscriber","1968","2"
"326","2017-02-17 19:56:24","2017-02-17 20:01:50","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","189","Kendall T","42.362427842912396","-71.08495473861694","702","Subscriber","1994","1"
"465","2017-02-17 19:56:53","2017-02-17 20:04:39","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1096","Subscriber","1989","2"
"238","2017-02-17 20:02:30","2017-02-17 20:06:28","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","797","Subscriber","1994","1"
"229","2017-02-17 20:03:28","2017-02-17 20:07:17","179","MIT Vassar St","42.355601213279265","-71.10394477844238","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1041","Subscriber","1993","1"
"548","2017-02-17 20:03:30","2017-02-17 20:12:38","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","1549","Subscriber","1990","1"
"242","2017-02-17 20:03:31","2017-02-17 20:07:33","177","University Park","42.36264779118595","-71.10006093978882","139","Dana Park","42.361780439606044","-71.10809952020645","732","Subscriber","1993","1"
"314","2017-02-17 20:11:22","2017-02-17 20:16:37","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","990","Subscriber","1990","1"
"525","2017-02-17 20:14:59","2017-02-17 20:23:45","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1666","Subscriber","1991","2"
"226","2017-02-17 20:15:17","2017-02-17 20:19:03","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1023","Subscriber","1991","2"
"331","2017-02-17 20:20:08","2017-02-17 20:25:40","179","MIT Vassar St","42.355601213279265","-71.10394477844238","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","674","Subscriber","1989","1"
"542","2017-02-17 20:22:38","2017-02-17 20:31:41","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1567","Subscriber","1989","1"
"831","2017-02-17 20:28:12","2017-02-17 20:42:04","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","139","Dana Park","42.361780439606044","-71.10809952020645","1041","Subscriber","1992","1"
"462","2017-02-17 20:29:12","2017-02-17 20:36:55","107","Ames St at Main St","42.3625","-71.08822","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","935","Subscriber","1992","1"
"469","2017-02-17 20:32:47","2017-02-17 20:40:36","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1089","Subscriber","1996","1"
"552","2017-02-17 20:45:33","2017-02-17 20:54:45","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1089","Subscriber","1993","1"
"231","2017-02-17 20:45:58","2017-02-17 20:49:49","177","University Park","42.36264779118595","-71.10006093978882","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","649","Subscriber","1991","1"
"172","2017-02-17 20:46:21","2017-02-17 20:49:14","139","Dana Park","42.361780439606044","-71.10809952020645","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","672","Subscriber","1986","1"
"202","2017-02-17 20:46:59","2017-02-17 20:50:21","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1324","Subscriber","1991","1"
"183","2017-02-17 20:47:17","2017-02-17 20:50:20","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1070","Subscriber","1990","1"
"281","2017-02-17 20:53:09","2017-02-17 20:57:50","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","179","MIT Vassar St","42.355601213279265","-71.10394477844238","882","Subscriber","1988","1"
"306","2017-02-17 20:54:06","2017-02-17 20:59:12","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","1529","Subscriber","1986","1"
"337","2017-02-17 20:56:35","2017-02-17 21:02:12","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","115","Porter Square Station","42.387995","-71.119084","1308","Subscriber","1985","2"
"168","2017-02-17 20:57:46","2017-02-17 21:00:34","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","668","Subscriber","1991","1"
"739","2017-02-17 20:59:34","2017-02-17 21:11:53","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","1022","Subscriber","1981","2"
"390","2017-02-17 21:01:25","2017-02-17 21:07:55","176","Lesley University","42.38674802045056","-71.11901879310608","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1281","Subscriber","1991","1"
"530","2017-02-17 21:04:27","2017-02-17 21:13:17","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1278","Subscriber","1982","1"
"297","2017-02-17 21:06:30","2017-02-17 21:11:28","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","992","Subscriber","1993","1"
"583","2017-02-17 21:10:24","2017-02-17 21:20:08","179","MIT Vassar St","42.355601213279265","-71.10394477844238","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1070","Subscriber","1988","1"
"1332","2017-02-17 21:11:28","2017-02-17 21:33:40","141","Kendall Street","42.363560158429884","-71.08216792345047","115","Porter Square Station","42.387995","-71.119084","1314","Subscriber","1981","1"
"1317","2017-02-17 21:12:57","2017-02-17 21:34:55","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","179","MIT Vassar St","42.355601213279265","-71.10394477844238","649","Subscriber","1989","1"
"533","2017-02-17 21:13:49","2017-02-17 21:22:42","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","115","Porter Square Station","42.387995","-71.119084","638","Subscriber","1993","1"
"482","2017-02-17 21:20:23","2017-02-17 21:28:25","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","776","Subscriber","1989","1"
"857","2017-02-17 21:21:28","2017-02-17 21:35:46","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1550","Subscriber","1994","1"
"856","2017-02-17 21:21:48","2017-02-17 21:36:05","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1100","Subscriber","1992","1"
"510","2017-02-17 21:24:57","2017-02-17 21:33:27","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","803","Subscriber","1983","1"
"269","2017-02-17 21:25:02","2017-02-17 21:29:31","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1076","Subscriber","1993","1"
"288","2017-02-17 21:25:25","2017-02-17 21:30:14","70","Harvard Kennedy School at Bennett St / Eliot St","42.37199165408676","-71.12226963043213","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","1561","Subscriber","1977","1"
"905","2017-02-17 21:28:30","2017-02-17 21:43:35","189","Kendall T","42.362427842912396","-71.08495473861694","139","Dana Park","42.361780439606044","-71.10809952020645","1286","Subscriber","1969","1"
"475","2017-02-17 21:29:46","2017-02-17 21:37:42","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1022","Subscriber","1981","1"
"592","2017-02-17 21:30:37","2017-02-17 21:40:29","177","University Park","42.36264779118595","-71.10006093978882","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1655","Subscriber","1993","1"
"333","2017-02-17 21:43:58","2017-02-17 21:49:31","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1076","Subscriber","1988","1"
"808","2017-02-17 21:44:47","2017-02-17 21:58:15","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","139","Dana Park","42.361780439606044","-71.10809952020645","1282","Subscriber","1989","1"
"660","2017-02-17 21:44:57","2017-02-17 21:55:58","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","143","EF - North Point Park","42.369885","-71.069957","753","Subscriber","1971","1"
"447","2017-02-17 21:51:21","2017-02-17 21:58:49","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1074","Subscriber","1993","2"
"195","2017-02-17 21:53:46","2017-02-17 21:57:02","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","139","Dana Park","42.361780439606044","-71.10809952020645","935","Subscriber","1988","1"
"592","2017-02-17 21:53:56","2017-02-17 22:03:48","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","694","Subscriber","1986","1"
"592","2017-02-17 21:56:48","2017-02-17 22:06:41","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","883","Subscriber","1993","1"
"246","2017-02-17 21:57:08","2017-02-17 22:01:15","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","139","Dana Park","42.361780439606044","-71.10809952020645","1293","Subscriber","1986","1"
"435","2017-02-17 22:03:57","2017-02-17 22:11:13","115","Porter Square Station","42.387995","-71.119084","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","635","Subscriber","1993","1"
"231","2017-02-17 22:11:11","2017-02-17 22:15:03","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","708","Subscriber","1994","2"
"247","2017-02-17 22:14:00","2017-02-17 22:18:07","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1274","Subscriber","1992","1"
"464","2017-02-17 22:24:44","2017-02-17 22:32:29","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1530","Subscriber","1981","1"
"448","2017-02-17 22:26:20","2017-02-17 22:33:49","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","117","Binney St / Sixth St","42.366095","-71.086388","858","Subscriber","1987","1"
"498","2017-02-17 22:28:01","2017-02-17 22:36:19","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1564","Subscriber","1992","1"
"511","2017-02-17 22:29:20","2017-02-17 22:37:51","177","University Park","42.36264779118595","-71.10006093978882","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","756","Subscriber","1990","1"
"416","2017-02-17 22:29:32","2017-02-17 22:36:29","189","Kendall T","42.362427842912396","-71.08495473861694","184","Sidney Research Campus/ Erie Street at Waverly","42.35775309465199","-71.10393404960632","909","Subscriber","1993","1"
"359","2017-02-17 22:30:26","2017-02-17 22:36:26","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","179","MIT Vassar St","42.355601213279265","-71.10394477844238","800","Subscriber","1993","1"
"278","2017-02-17 22:31:08","2017-02-17 22:35:46","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","776","Subscriber","1975","1"
"366","2017-02-17 22:44:41","2017-02-17 22:50:48","179","MIT Vassar St","42.355601213279265","-71.10394477844238","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","940","Subscriber","1993","1"
"563","2017-02-17 22:45:57","2017-02-17 22:55:21","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1552","Subscriber","1996","1"
"694","2017-02-17 22:48:01","2017-02-17 22:59:36","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1550","Subscriber","1994","1"
"115","2017-02-17 23:12:58","2017-02-17 23:14:54","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1107","Subscriber","1992","1"
